id,label,npy_path
354677.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_354677.npy
356362.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_356362.npy
356365.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_356365.npy
356367.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_356367.npy
356368.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_356368.npy
356437.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_356437.npy
356543.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_356543.npy
356798.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_356798.npy
357238.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_357238.npy
357583.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_357583.npy
357767.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_357767.npy
357852.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_357852.npy
357861.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_357861.npy
358139.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_358139.npy
358804.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_358804.npy
358814.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_358814.npy
358816.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_358816.npy
358819.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_358819.npy
359042.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_359042.npy
360454.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_360454.npy
361569.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_361569.npy
361788.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_361788.npy
362734.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_362734.npy
362777.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_362777.npy
362930.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_362930.npy
364609.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_364609.npy
364611.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_364611.npy
367422.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_367422.npy
367520.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_367520.npy
370907.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_370907.npy
371424.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_371424.npy
371452.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_371452.npy
371625.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_371625.npy
372282.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_372282.npy
377217.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_377217.npy
378418.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_378418.npy
381182.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_381182.npy
383509.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_383509.npy
383655.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_383655.npy
384465.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_384465.npy
384622.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_384622.npy
384625.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_384625.npy
385885.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_385885.npy
386376.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_386376.npy
386378.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_386378.npy
397015.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_397015.npy
397127.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_397127.npy
400712.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_400712.npy
401072.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_401072.npy
401893.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_401893.npy
402453.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_402453.npy
402794.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_402794.npy
402795.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_402795.npy
402993.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_402993.npy
402994.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_402994.npy
403532.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_403532.npy
403599.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_403599.npy
404448.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_404448.npy
405033.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_405033.npy
405034.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_405034.npy
406287.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_406287.npy
407415.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_407415.npy
407882.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_407882.npy
407883.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_407883.npy
407884.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_407884.npy
407908.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_407908.npy
409284.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_409284.npy
410005.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_410005.npy
410006.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_410006.npy
411007.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_411007.npy
411042.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_411042.npy
411297.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_411297.npy
412456.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_412456.npy
416481.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_416481.npy
416521.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_416521.npy
417023.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_417023.npy
417973.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_417973.npy
419688.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_419688.npy
432977.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_432977.npy
432977.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_432977.npy
436195.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_436195.npy
441720.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_441720.npy
441880.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_441880.npy
443775.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_443775.npy
443776.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_443776.npy
443869.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_443869.npy
443871.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_443871.npy
448603.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_448603.npy
450650.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_450650.npy
450653.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_450653.npy
455618.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_455618.npy
456705.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_456705.npy
457101.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_457101.npy
457102.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_457102.npy
457169.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_457169.npy
457558.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_457558.npy
459028.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_459028.npy
459738.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_459738.npy
459739.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_459739.npy
462212.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_462212.npy
462494.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_462494.npy
462704.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_462704.npy
462709.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_462709.npy
462714.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_462714.npy
466502.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_466502.npy
467944.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_467944.npy
468695.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_468695.npy
470193.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_470193.npy
471629.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_471629.npy
474496.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_474496.npy
478081.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_478081.npy
479018.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_479018.npy
480473.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_480473.npy
480476.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_480476.npy
489458.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_489458.npy
495628.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_495628.npy
499676.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_499676.npy
500632.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_500632.npy
503825.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_503825.npy
505777.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_505777.npy
513540.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_513540.npy
516323.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_516323.npy
517566.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_517566.npy
520025.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_520025.npy
521232.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_521232.npy
521589.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_521589.npy
521793.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_521793.npy
522613.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_522613.npy
523104.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_523104.npy
523113.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_523113.npy
524164.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_524164.npy
524216.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_524216.npy
524510.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_524510.npy
524972.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_524972.npy
526089.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_526089.npy
526090.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_526090.npy
527490.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_527490.npy
528433.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_528433.npy
529767.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_529767.npy
529769.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_529769.npy
529779.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_529779.npy
531168.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_531168.npy
531961.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_531961.npy
532299.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_532299.npy
532302.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_532302.npy
533323.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_533323.npy
533324.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_533324.npy
533705.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_533705.npy
533769.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_533769.npy
535379.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_535379.npy
535694.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_535694.npy
535738.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_535738.npy
536563.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_536563.npy
536592.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_536592.npy
536910.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_536910.npy
537192.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_537192.npy
538249.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_538249.npy
538260.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_538260.npy
541151.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_541151.npy
541197.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_541197.npy
541200.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_541200.npy
541522.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_541522.npy
541526.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_541526.npy
541533.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_541533.npy
543375.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_543375.npy
545130.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_545130.npy
545134.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_545134.npy
545174.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_545174.npy
545183.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_545183.npy
545301.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_545301.npy
546193.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_546193.npy
546258.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_546258.npy
546911.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_546911.npy
548678.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_548678.npy
551692.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_551692.npy
551734.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_551734.npy
551801.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_551801.npy
552536.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_552536.npy
553637.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_553637.npy
554372.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_554372.npy
555065.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_555065.npy
555154.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_555154.npy
559752.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_559752.npy
560999.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_560999.npy
561001.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_561001.npy
561092.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_561092.npy
561505.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_561505.npy
562381.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_562381.npy
562876.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_562876.npy
568036.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_568036.npy
583062.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_583062.npy
583661.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_583661.npy
584250.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_584250.npy
592649.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_592649.npy
592652.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_592652.npy
597800.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_597800.npy
597926.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_597926.npy
597937.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_597937.npy
598523.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_598523.npy
602148.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_602148.npy
602151.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_602151.npy
602152.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_602152.npy
605717.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_605717.npy
608682.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_608682.npy
608903.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_608903.npy
609884.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_609884.npy
609951.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_609951.npy
610384.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_610384.npy
610387.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_610387.npy
611451.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_611451.npy
611459.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_611459.npy
612062.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_612062.npy
612190.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_612190.npy
612512.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_612512.npy
613093.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_613093.npy
613100.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_613100.npy
613101.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_613101.npy
614475.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_614475.npy
615636.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_615636.npy
615640.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_615640.npy
615717.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_615717.npy
615847.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_615847.npy
616673.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_616673.npy
617253.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_617253.npy
617392.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_617392.npy
617532.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_617532.npy
618757.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_618757.npy
618759.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_618759.npy
619951.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_619951.npy
620574.mp3,song,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\song_620574.npy
621591.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_621591.npy
621612.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_621612.npy
621970.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_621970.npy
622089.mp3,alarm_call,C:\Users\HishamMo\Desktop\999_cs\animal-stress-reducer\processed_npy\alarm_call_622089.npy
